pid,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,wood_deck_sf,mo_sold,yr_sold,saleprice,masonry_veneer_brick,foundation_cinder,foundation_concrete,garage_attached,lot_inside,exterior_vinyl,bathrooms,porch,residential_density,irregular_lot_shape,house_floors,basement_finished_rating,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_Somerst
905480180,60.0,9060,5,6,1957,2006,98.0,3,0,0,0,5,1340,3,3,7,1,4,2006,2,1,252,116,6,2007,120000,1,0,1,1,1,0,1.0,1,1,0,1.0,0,False,False,True,False,False,False,False,False,False,False
906200230,104.0,23920,6,5,1984,1984,0.0,3,3,1,1105,5,1822,4,4,7,1,1,1984,1,2,515,0,4,2007,228500,0,1,0,1,1,0,2.0,1,1,0,1.5,1,False,False,False,False,False,False,False,False,False,False
906201022,114.0,10357,7,5,1990,1991,0.0,4,4,2,910,4,1442,3,4,6,1,3,1991,3,2,719,0,5,2007,179900,0,0,1,1,0,0,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
906201023,116.0,13474,7,5,1990,1991,246.0,4,4,1,700,4,2243,4,4,8,1,3,1991,2,3,746,127,6,2007,225000,1,1,0,1,1,0,3.5,1,1,0,2.0,5,False,False,False,False,False,False,False,False,False,False
906204140,82.0,11287,7,6,1989,1989,340.0,4,4,3,807,4,1982,3,4,7,1,3,1989,3,2,575,0,1,2007,228500,1,1,0,1,1,0,2.5,1,1,0,2.0,6,False,False,False,False,False,False,False,False,False,False
906223040,75.0,9317,7,5,1994,2001,0.0,4,4,1,779,5,1958,3,4,7,1,3,2001,2,2,499,202,7,2007,220000,0,0,1,1,1,1,3.5,1,1,0,2.0,6,False,False,False,False,False,False,False,False,False,False
906380160,74.0,8556,7,5,2006,2006,0.0,4,4,3,1240,5,1240,2,4,5,0,0,2006,2,3,826,140,5,2007,194000,0,0,1,1,1,1,2.0,1,1,0,1.0,1,False,True,False,False,False,False,False,False,False,False
906382020,75.0,11750,7,5,2005,2006,204.0,4,4,2,1546,5,1546,3,4,7,0,0,2006,2,3,796,144,6,2007,217000,1,0,1,1,1,1,2.0,1,1,1,1.0,6,False,True,False,False,False,False,False,False,False,False
906382060,73.0,8760,8,5,2006,2006,132.0,4,4,1,1489,5,1500,3,4,7,1,4,2006,2,2,674,144,6,2007,212999,1,0,1,1,1,1,2.0,1,1,0,1.0,6,False,True,False,False,False,False,False,False,False,False
906392080,64.0,7242,7,5,2005,2006,0.0,4,4,1,1270,5,1270,2,4,6,0,0,2006,2,2,524,0,7,2007,175900,0,0,1,1,1,1,2.0,1,1,0,1.0,1,False,True,False,False,False,False,False,False,False,False
906394050,78.0,9317,6,5,2006,2006,0.0,4,4,1,1314,4,1314,3,4,6,1,4,2006,2,2,440,0,3,2007,176432,0,0,1,1,1,1,2.0,1,1,1,1.0,6,False,True,False,False,False,False,False,False,False,False
906402070,68.0,14364,7,5,1988,1989,128.0,4,4,4,1157,5,2062,3,3,7,1,4,1989,3,2,454,60,4,2007,277000,1,1,0,1,1,0,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
906403060,68.0,8883,7,5,1988,1988,360.0,4,4,1,929,5,1873,3,4,7,1,3,1988,2,2,619,108,5,2007,207000,1,0,1,1,1,0,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
906426060,68.0,159000,6,7,1958,2006,472.0,4,4,4,1444,4,2144,4,4,7,2,3,2006,3,2,389,0,6,2007,277000,1,1,0,1,0,0,2.5,1,1,2,1.5,4,False,False,False,False,False,False,False,False,False,False
906426195,68.0,53107,6,5,1992,1992,0.0,4,4,3,1580,5,1953,3,4,9,2,2,1992,3,2,501,216,6,2007,240000,0,0,1,1,0,0,3.5,1,1,2,2.0,6,False,False,False,False,False,False,False,False,False,False
906475110,68.0,12205,6,8,1966,2007,157.0,3,3,4,832,4,2087,5,4,9,0,0,2007,3,2,444,133,7,2007,187500,1,1,0,1,1,0,2.5,1,1,1,2.0,2,False,False,False,False,False,False,False,False,False,False
906475170,155.0,20064,8,6,1976,1976,0.0,4,4,4,966,5,1743,0,4,5,2,2,1976,3,2,529,646,5,2007,279000,0,1,0,1,1,0,2.5,0,1,1,1.0,2,False,False,False,False,False,False,False,False,False,False
907125120,65.0,8775,5,5,1994,1994,0.0,3,4,1,990,4,990,3,3,5,0,0,1994,1,1,299,0,4,2007,126000,0,0,1,1,1,1,1.0,1,1,0,1.0,6,False,True,False,False,False,False,False,False,False,False
907131060,57.0,10021,6,6,1997,2006,0.0,3,4,1,635,5,1308,3,4,6,0,0,2006,2,2,497,142,5,2007,175000,0,0,1,1,1,1,3.5,1,1,1,2.0,6,False,True,False,False,False,False,False,False,False,False
907131120,68.0,9531,6,5,1998,1998,0.0,3,4,2,794,5,1796,3,3,7,0,0,1998,2,2,546,0,5,2007,211000,0,0,1,1,0,1,3.5,1,1,1,2.0,6,False,True,False,False,False,False,False,False,False,False
907135050,60.0,8428,5,7,1994,1994,0.0,3,4,1,990,5,990,3,3,5,0,0,1994,1,1,384,256,7,2007,146000,0,0,1,0,1,1,2.0,0,1,2,1.0,6,False,True,False,False,False,False,False,False,False,False
907135080,70.0,16561,5,5,1996,1996,0.0,3,4,1,1097,5,1097,3,3,6,0,0,1996,1,1,242,306,7,2007,147900,0,0,1,1,1,1,2.5,0,1,2,1.0,5,False,True,False,False,False,False,False,False,False,False
907180040,69.0,9337,6,5,1997,1997,0.0,3,4,1,824,5,1786,3,4,7,0,0,1997,2,2,684,0,5,2007,204750,0,0,1,1,1,1,3.5,1,1,1,2.0,6,False,True,False,False,False,False,False,False,False,False
907187040,47.0,10820,7,5,1999,1999,0.0,4,4,4,988,5,1873,3,4,7,1,3,1999,2,2,597,202,3,2007,235500,0,0,1,1,0,1,2.5,1,1,2,2.0,6,False,True,False,False,False,False,False,False,False,False
907187060,43.0,12352,7,5,1998,1999,290.0,4,4,1,853,5,1753,3,3,7,1,2,1999,2,2,534,0,3,2007,217000,1,0,1,1,0,1,3.5,1,1,2,2.0,6,False,True,False,False,False,False,False,False,False,False
907192020,68.0,9543,7,5,2001,2001,0.0,4,4,1,845,5,1690,3,4,7,0,0,2001,2,2,517,0,2,2007,190550,0,0,1,1,1,1,2.5,1,1,1,2.0,1,False,True,False,False,False,False,False,False,False,False
907192040,68.0,8826,7,5,2000,2000,144.0,4,4,1,985,5,1842,3,4,7,1,3,2000,3,2,486,193,7,2007,217500,1,0,1,1,1,1,3.5,1,1,0,2.0,6,False,True,False,False,False,False,False,False,False,False
907192120,72.0,10665,7,5,2003,2003,167.0,4,4,3,1453,5,1479,3,4,7,0,0,2003,2,2,558,144,6,2007,226000,1,0,1,1,1,1,3.0,1,1,1,1.0,6,False,True,False,False,False,False,False,False,False,False
907200190,59.0,8660,5,5,1976,1976,113.0,3,4,3,1015,3,1025,3,3,6,1,2,1976,1,2,370,127,7,2007,153500,1,1,0,0,1,1,2.0,0,1,1,1.0,6,False,True,False,False,False,False,False,False,False,False
907200250,72.0,9720,5,7,1977,1977,51.0,3,3,3,995,3,1009,3,3,6,1,2,1977,1,2,576,0,6,2007,160000,1,1,0,0,1,1,2.0,0,1,0,1.0,5,False,True,False,False,False,False,False,False,False,False
907200270,45.0,8982,5,5,1977,1977,0.0,3,4,3,1040,3,1040,3,3,5,0,0,1977,1,2,748,0,1,2007,134900,0,1,0,0,0,0,1.5,0,1,1,1.0,5,False,True,False,False,False,False,False,False,False,False
907202100,39.0,16300,5,4,1977,1977,0.0,3,4,3,876,3,907,3,3,5,0,0,1977,2,1,308,0,1,2007,130000,0,1,0,1,0,0,2.0,0,1,1,1.0,4,False,True,False,False,False,False,False,False,False,False
907203060,70.0,7700,5,5,1972,1972,0.0,3,3,1,882,3,882,3,3,5,0,0,1972,1,2,461,96,3,2007,112500,0,1,0,0,0,1,2.0,0,1,0,1.0,2,False,True,False,False,False,False,False,False,False,False
907203110,120.0,10356,5,6,1975,1975,0.0,3,3,3,969,3,969,3,3,5,0,0,1975,1,2,440,0,1,2007,122000,0,1,0,1,0,0,1.5,0,1,0,1.0,3,False,True,False,False,False,False,False,False,False,False
907250050,80.0,10386,8,5,2004,2005,246.0,4,4,1,2000,5,2000,3,4,8,0,0,2005,3,3,888,168,7,2007,305900,0,0,1,1,1,0,3.0,0,1,0,1.0,6,False,True,False,False,False,False,False,False,False,False
907252190,68.0,11354,7,5,2000,2000,0.0,4,3,4,1673,5,1673,3,4,7,1,3,2000,2,2,583,306,1,2007,270000,0,0,1,1,1,1,3.0,1,1,0,1.0,6,False,True,False,False,False,False,False,False,False,False
907260050,70.0,8749,7,5,2003,2003,0.0,4,4,1,979,5,1932,3,4,7,1,4,2003,2,2,610,0,6,2007,213000,0,0,1,1,1,1,3.5,1,1,0,2.0,6,False,True,False,False,False,False,False,False,False,False
907270040,66.0,16226,8,5,1998,1999,0.0,4,4,1,1028,5,2452,4,4,9,1,3,1999,3,2,683,208,5,2007,267000,0,0,1,1,1,1,2.5,1,1,3,2.0,6,False,True,False,False,False,False,False,False,False,False
907275080,73.0,11927,8,5,1994,1995,519.0,4,4,4,1556,5,1592,3,4,7,1,3,1995,3,2,484,120,6,2007,228000,1,0,1,1,1,0,2.0,1,1,0,1.0,3,False,True,False,False,False,False,False,False,False,False
907275150,68.0,12728,8,5,2001,2001,256.0,4,4,2,1531,5,2439,4,4,7,1,3,2001,3,2,560,184,1,2007,275000,1,0,1,1,1,1,3.5,1,1,0,2.0,6,False,True,False,False,False,False,False,False,False,False
907280090,68.0,15295,7,5,1996,2002,254.0,4,4,2,860,5,1992,3,4,7,2,3,2002,2,2,608,225,6,2007,211000,1,0,1,1,0,1,3.5,1,1,3,2.0,6,False,True,False,False,False,False,False,False,False,False
907280100,90.0,11248,9,5,2002,2002,215.0,4,4,3,1626,5,1668,3,4,7,1,3,2002,3,3,702,257,7,2007,285000,0,0,1,1,0,1,3.0,1,1,1,1.0,6,False,True,False,False,False,False,False,False,False,False
907295040,73.0,17227,8,5,1999,2000,158.0,4,4,4,1341,5,1341,1,4,5,1,3,2000,2,2,482,240,1,2007,246900,1,0,1,1,0,1,2.5,1,1,2,1.0,6,False,True,False,False,False,False,False,False,False,False
907401060,65.0,8200,7,5,2003,2004,0.0,4,4,1,847,5,1928,4,4,8,1,4,2004,3,2,434,100,7,2007,219500,0,0,1,1,1,1,2.5,1,1,0,2.0,1,False,True,False,False,False,False,False,False,False,False
907410050,79.0,9245,7,5,2006,2006,0.0,4,4,3,939,5,1797,3,4,8,0,0,2006,2,2,639,144,4,2007,213500,0,0,1,1,1,1,2.5,1,1,1,2.0,1,False,True,False,False,False,False,False,False,False,False
907420060,64.0,8333,7,5,2006,2006,0.0,4,4,1,738,4,1491,3,4,7,1,4,2006,2,2,484,100,5,2007,168675,0,0,1,1,1,1,2.5,1,1,0,2.0,1,False,True,False,False,False,False,False,False,False,False
907420110,64.0,9045,5,5,2005,2005,0.0,4,4,2,768,5,1536,3,4,6,0,0,2005,3,2,400,0,6,2007,167000,0,0,1,1,1,1,2.5,1,1,1,2.0,1,False,True,False,False,False,False,False,False,False,False
908102100,70.0,9170,5,7,1965,1965,0.0,3,3,1,1214,5,1214,2,3,6,0,0,1965,1,2,461,0,4,2007,140000,0,1,0,0,0,0,2.0,1,1,0,1.0,5,False,False,True,False,False,False,False,False,False,False
908103090,67.0,8308,4,6,1963,1963,20.0,3,3,1,1088,3,1088,2,3,4,0,0,1963,1,2,520,0,6,2007,110000,0,1,0,0,1,1,1.0,0,1,0,1.0,3,False,False,True,False,False,False,False,False,False,False
908127040,73.0,10921,4,5,1965,1965,48.0,3,3,1,960,3,960,3,3,6,0,0,1965,3,1,432,120,5,2007,94750,1,1,0,1,1,0,2.0,0,1,0,1.0,4,False,False,True,False,False,False,False,False,False,False
908127060,74.0,16287,5,6,1925,1950,0.0,3,3,1,901,3,1351,3,3,7,1,4,1925,1,2,576,0,7,2007,122000,0,1,0,0,1,1,2.0,1,1,0,1.5,5,False,False,True,False,False,False,False,False,False,False
908127070,80.0,8240,6,6,1960,1960,198.0,3,3,1,1179,4,1179,2,3,5,0,0,1960,3,2,622,0,6,2007,110000,0,1,0,1,1,0,1.0,0,1,0,1.0,1,False,False,True,False,False,False,False,False,False,False
908127100,81.0,11841,6,5,1990,1990,104.0,3,4,3,816,3,816,3,3,5,0,0,1990,0,0,0,0,5,2007,118500,1,1,0,0,1,0,2.0,1,1,0,1.0,6,False,False,True,False,False,False,False,False,False,False
908152060,65.0,6285,6,6,1976,1976,0.0,3,3,3,960,3,1044,3,3,7,1,2,1976,1,2,528,228,4,2007,133500,0,1,0,0,1,0,2.0,0,1,0,1.0,6,False,False,True,False,False,False,False,False,False,False
908152070,68.0,7917,6,7,1976,1976,174.0,3,3,1,1143,3,1113,3,3,6,1,2,1976,2,1,504,370,5,2007,148000,1,1,0,1,0,0,2.5,1,1,1,1.0,3,False,False,True,False,False,False,False,False,False,False
908152180,68.0,9555,5,6,1979,1979,0.0,3,0,0,0,3,2233,5,3,11,0,0,1979,3,2,579,0,2,2007,141000,0,0,0,1,0,0,2.5,0,1,1,2.0,0,False,False,True,False,False,False,False,False,False,False
908152280,60.0,7024,5,5,2005,2006,0.0,3,5,1,1090,4,1090,2,3,5,0,0,2006,3,2,450,0,6,2007,157000,0,0,1,1,1,1,2.5,1,1,0,1.0,5,False,False,True,False,False,False,False,False,False,False
908152290,60.0,7023,5,5,2005,2006,0.0,3,4,1,734,4,1408,3,3,6,0,0,2006,3,2,489,0,5,2007,171500,0,0,1,1,1,1,3.5,1,1,0,2.0,6,False,False,True,False,False,False,False,False,False,False
908186050,35.0,3675,6,5,2005,2005,76.0,3,4,4,547,5,1072,2,4,5,0,0,2005,3,2,525,0,5,2007,140000,0,0,1,0,1,1,2.0,1,2,0,1.0,6,False,False,True,False,False,False,False,False,False,False
908225240,75.0,10215,4,5,1954,1954,132.0,3,3,1,864,5,948,3,3,5,0,0,1954,1,1,248,0,2,2007,111000,1,0,1,1,1,0,1.0,0,1,0,1.0,5,False,False,True,False,False,False,False,False,False,False
908226180,70.0,4270,3,6,1931,2006,0.0,3,3,1,544,5,774,3,4,6,0,0,2006,0,0,0,0,5,2007,79000,0,0,0,0,1,0,1.0,1,3,0,1.0,4,False,False,True,False,False,False,False,False,False,False
908275090,70.0,11767,4,7,1910,2000,0.0,3,2,1,560,4,1346,2,3,6,0,0,2000,1,1,384,168,5,2007,112000,0,1,0,0,1,0,1.5,1,1,0,2.0,1,False,False,True,False,False,False,False,False,False,False
908275200,60.0,8172,4,5,1955,1955,0.0,3,3,1,768,3,768,2,3,4,1,2,1955,1,1,355,0,7,2007,125000,0,1,0,0,1,0,1.0,1,1,0,1.0,3,False,False,True,False,False,False,False,False,False,False
909250160,55.0,10594,5,5,1926,1950,0.0,3,3,1,768,2,789,2,3,5,0,0,1926,1,1,200,0,6,2007,96500,0,0,0,0,1,0,1.0,1,1,0,1.5,1,False,False,False,False,False,False,False,False,False,False
909251030,54.0,7223,5,5,1926,1950,0.0,3,3,2,1290,3,1422,3,3,6,0,0,1926,1,1,352,0,4,2007,136500,0,0,1,0,1,0,1.0,1,1,0,1.0,3,False,False,False,False,False,False,False,False,False,False
909252010,60.0,7200,5,7,1937,1950,252.0,3,4,1,731,5,1768,3,4,7,2,3,1937,1,1,240,0,6,2007,175000,1,0,0,0,0,0,2.5,1,1,0,1.5,5,False,False,False,False,False,False,False,False,False,False
909252150,63.0,4000,7,8,1930,1995,0.0,3,4,1,531,3,1098,2,3,5,1,4,1995,1,1,216,0,6,2007,148500,0,0,0,0,1,0,2.0,0,1,0,2.0,6,False,False,False,False,False,False,False,False,False,False
909252170,53.0,6720,6,7,1921,1950,0.0,3,3,1,585,3,1436,3,3,7,1,4,1921,1,1,228,184,4,2007,141500,0,0,0,0,1,1,1.0,0,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
909254090,55.0,7642,7,8,1918,1998,0.0,4,3,1,912,4,1426,3,4,7,1,4,1998,1,1,216,0,6,2007,189950,0,0,0,0,0,0,1.5,1,1,0,1.5,1,False,False,False,False,False,False,False,False,False,False
909254100,53.0,7155,6,8,1926,1991,0.0,3,3,1,686,3,1461,3,3,6,1,4,1991,1,1,225,0,7,2007,135000,0,0,0,0,1,0,1.0,1,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
909254140,40.0,4280,5,6,1913,2002,0.0,3,3,1,440,3,694,2,4,4,1,4,2002,1,1,352,0,3,2007,90350,0,0,1,0,1,0,1.0,1,1,0,1.0,2,False,False,False,False,False,False,False,False,False,False
909256120,50.0,6305,5,7,1938,1950,0.0,3,2,1,920,5,954,2,2,5,1,4,1938,1,1,240,0,6,2007,119750,0,0,1,0,1,0,1.0,0,1,0,1.0,1,False,False,False,False,False,False,False,False,False,False
909275160,126.0,13108,5,5,1951,1951,0.0,3,0,0,0,2,1226,2,3,7,1,4,1951,3,2,400,174,6,2007,153500,0,1,0,1,1,0,1.5,1,1,2,1.0,0,False,False,False,False,False,False,False,False,False,False
909279080,68.0,11275,6,7,1932,1950,480.0,3,3,2,854,3,1991,3,3,7,1,4,1932,1,2,432,0,3,2007,220000,1,1,0,0,0,0,1.5,1,1,1,1.5,4,False,False,False,False,False,False,False,False,False,False
909282020,61.0,7259,6,8,1945,2002,0.0,3,3,1,1028,5,2320,3,4,9,1,3,2002,1,1,180,224,7,2007,259500,0,1,0,0,1,0,3.5,0,1,1,2.0,5,False,False,False,False,False,False,False,False,False,False
909425140,110.0,14442,6,7,1957,2004,106.0,3,3,1,1477,5,1839,3,4,7,2,3,2004,3,2,416,0,6,2007,257500,1,0,1,1,1,0,3.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
909425270,75.0,13125,7,6,1940,1984,0.0,3,3,1,800,3,1740,3,3,6,2,4,1984,1,1,240,0,7,2007,219500,0,1,0,1,1,0,1.5,0,1,0,2.0,3,False,False,False,False,False,False,False,False,False,False
909428180,68.0,25485,6,4,1960,1960,423.0,3,3,2,1560,3,1560,3,3,6,3,3,1960,2,2,580,0,5,2007,201000,1,1,0,1,0,0,1.5,1,1,1,1.0,2,False,False,False,False,False,False,False,False,False,False
909452102,68.0,17871,4,5,1995,1996,0.0,3,4,1,1680,4,1680,4,4,7,0,0,1996,1,2,628,152,6,2007,170000,0,0,1,1,1,1,2.0,0,1,2,1.0,1,False,False,False,False,False,False,False,False,False,False
909455060,35.0,3907,8,5,1988,1988,0.0,3,4,4,1004,4,1020,1,3,4,0,0,1988,1,2,509,135,3,2007,200000,0,1,0,1,1,0,2.0,0,2,1,1.0,6,False,False,False,False,False,False,False,False,False,False
909475050,68.0,20693,7,5,1971,1971,652.0,3,4,1,1696,5,1696,3,3,7,2,3,1971,3,2,625,0,2,2007,198000,1,1,0,1,0,0,2.0,1,1,1,1.0,4,False,False,False,False,False,False,False,False,False,False
910200110,50.0,7000,6,7,1940,1950,0.0,3,3,1,720,4,1215,3,4,6,0,0,1940,3,2,720,0,5,2007,141000,0,0,0,0,0,0,1.0,1,2,0,1.5,5,False,False,False,False,False,False,False,False,False,False
910201110,50.0,6060,4,5,1939,1950,0.0,3,3,1,732,4,1123,3,3,4,0,0,1939,1,1,264,0,6,2007,100000,0,0,1,0,1,0,1.0,1,2,0,1.5,1,False,False,False,False,False,False,False,False,False,False
910203290,59.0,8263,6,5,1920,1950,0.0,3,3,1,1012,3,1012,2,3,6,1,4,1920,1,1,308,0,5,2007,118400,0,0,0,0,1,0,1.0,1,2,0,1.0,1,False,False,False,False,False,False,False,False,False,False
910205130,75.0,13710,5,5,1950,1950,0.0,3,3,1,910,3,1558,4,3,6,0,0,1950,1,1,282,289,6,2007,152000,0,1,0,1,1,0,1.5,0,2,0,1.5,3,False,False,False,False,False,False,False,False,False,False
910206010,64.0,11067,2,4,1939,1950,0.0,3,0,0,0,5,845,1,3,4,0,0,1939,1,1,256,48,3,2007,68104,0,0,0,0,0,0,1.0,0,2,0,1.5,0,False,False,False,False,False,False,False,False,False,False
914452090,68.0,12150,6,6,1979,1979,0.0,3,4,3,1001,3,1299,2,4,5,1,1,1979,2,2,486,84,1,2007,183500,0,1,0,1,0,0,3.0,1,1,1,1.0,6,False,False,False,False,True,False,False,False,False,False
914452120,68.0,7540,6,6,1978,1978,0.0,3,4,3,888,5,912,2,3,5,1,3,1978,2,2,470,0,6,2007,156000,0,1,0,1,0,1,2.0,1,1,1,1.0,6,False,False,False,False,True,False,False,False,False,False
914452190,71.0,9187,6,5,1983,1983,0.0,3,3,1,1084,3,1080,3,3,5,0,0,1983,1,2,484,120,6,2007,134000,0,0,1,1,0,1,1.5,1,1,0,1.0,5,False,False,False,False,True,False,False,False,False,False
914460110,44.0,12864,7,5,2002,2002,0.0,4,4,1,1409,5,1409,1,4,4,1,4,2002,2,2,576,0,7,2007,245000,0,0,1,1,0,1,2.5,1,1,1,1.0,6,False,False,False,False,True,False,False,False,False,False
914476330,68.0,9928,7,5,1991,1992,0.0,3,4,1,1454,3,1478,3,3,6,1,3,1992,1,2,506,114,5,2007,210000,0,0,1,1,0,0,3.0,1,1,1,1.0,6,False,False,False,False,True,False,False,False,False,False
914478020,68.0,8750,7,6,1975,1975,50.0,3,3,3,852,3,918,3,3,4,0,0,1975,1,1,360,192,3,2007,148000,0,1,0,1,1,0,1.5,1,1,1,1.0,4,False,False,False,False,True,False,False,False,False,False
914478100,82.0,8410,6,6,1974,1974,0.0,3,4,3,970,3,1026,2,3,5,1,1,1974,1,2,528,193,4,2007,143000,0,1,0,1,0,0,2.0,0,1,1,1.0,5,False,False,False,False,True,False,False,False,False,False
916326040,115.0,16905,5,6,1959,1959,0.0,3,3,4,1350,4,1328,2,3,5,2,4,1959,2,1,308,0,7,2007,170000,0,1,0,1,1,1,2.0,1,1,0,1.0,3,False,False,False,False,False,False,False,False,False,False
916326090,149.0,19958,6,8,1958,1995,1224.0,3,3,1,585,4,2279,4,4,7,1,4,1995,2,2,461,274,7,2007,257000,1,1,0,1,1,0,2.5,1,1,0,1.0,1,False,False,False,False,False,False,False,False,False,False
916403040,42.0,10331,7,7,1985,1985,0.0,3,4,1,1265,4,1240,3,4,6,0,0,1985,1,2,528,232,7,2007,174000,0,1,0,1,0,0,2.5,0,1,0,1.0,5,False,False,False,False,False,False,False,False,False,False
916403290,44.0,13758,7,5,1990,1991,117.0,4,4,2,1156,5,1717,3,4,7,1,3,1991,2,2,400,168,4,2007,187500,1,1,0,1,0,0,2.5,1,1,1,1.5,2,False,False,False,False,False,False,False,False,False,False
916455010,68.0,9303,6,5,1996,1997,42.0,4,5,1,872,5,1756,3,3,7,0,0,1997,3,2,422,144,7,2007,204000,1,0,1,1,0,1,3.5,1,1,1,2.0,5,False,False,False,False,False,False,False,False,False,False
916455050,68.0,6718,8,5,2001,2001,86.0,4,5,2,1267,5,1312,2,4,5,0,0,2001,1,2,471,256,1,2007,180500,1,0,1,1,1,1,2.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
916455110,73.0,9590,7,5,2003,2003,442.0,4,5,3,868,5,1146,3,4,6,1,4,2003,3,2,438,160,5,2007,187500,1,0,1,1,0,1,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
916455150,80.0,11305,8,5,2002,2002,886.0,4,4,3,1922,5,1922,2,4,6,1,5,2002,3,3,692,201,4,2007,282000,1,0,1,1,1,1,3.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
916477060,68.0,11800,7,5,2003,2004,94.0,4,4,4,1122,5,2486,5,4,10,1,4,2004,3,2,452,143,7,2007,279900,1,0,1,1,1,1,4.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
917425190,50.0,35133,5,4,1963,1963,226.0,3,3,4,1572,4,1572,3,3,5,2,3,1963,2,3,995,0,5,2007,186700,1,1,0,1,1,0,2.5,1,1,0,1.0,4,False,False,False,False,False,False,False,False,False,False
921205070,88.0,12665,8,5,2005,2006,245.0,4,4,4,1094,5,2482,4,4,9,1,4,2006,3,3,642,144,2,2007,281213,1,0,1,1,1,1,2.5,1,1,1,2.0,1,False,False,False,False,False,False,False,False,False,False
923202220,200.0,43500,3,5,1953,1953,0.0,3,0,0,0,5,2034,2,3,9,0,0,1953,2,4,1041,483,6,2007,130000,0,1,0,1,1,0,1.0,1,1,0,1.0,0,False,False,False,False,True,False,False,False,False,False
923203010,62.0,6710,6,5,1996,1997,134.0,3,5,3,920,5,936,0,3,3,0,0,1997,3,2,460,0,6,2007,140000,1,0,1,1,0,1,2.5,1,2,1,1.0,4,False,False,False,False,True,False,False,False,False,False
923204050,94.0,25286,4,5,1963,1963,0.0,3,3,4,1064,4,1040,3,3,5,0,0,1963,1,2,648,0,1,2007,132250,0,0,1,1,1,0,2.0,0,1,0,1.0,5,False,False,False,False,True,False,False,False,False,False
923204140,100.0,25000,5,4,1967,1967,0.0,3,3,3,1632,3,1632,4,3,8,0,0,1967,1,2,576,0,6,2007,143000,0,1,0,1,1,0,2.0,0,1,0,1.0,1,False,False,False,False,True,False,False,False,False,False
923205025,68.0,32463,4,4,1961,1975,149.0,3,3,3,1249,5,1622,3,3,7,1,3,1975,3,4,1356,439,3,2007,168000,0,1,0,1,1,0,2.0,0,1,0,1.0,3,False,False,False,False,True,False,False,False,False,False
923225040,44.0,4224,5,7,1976,1976,0.0,3,4,1,1040,3,1060,3,3,6,1,3,1976,1,2,572,100,6,2007,129900,0,0,1,1,1,0,2.0,1,2,0,1.0,6,False,False,False,False,False,False,False,False,False,False
923226300,21.0,1504,4,4,1972,1972,0.0,3,3,1,546,3,1092,3,3,5,0,0,1972,1,1,253,0,5,2007,85500,0,1,0,1,1,0,1.5,0,2,0,2.0,3,False,False,False,False,False,False,False,False,False,False
923228200,68.0,1533,4,5,1970,1970,0.0,3,4,3,530,3,992,2,3,4,0,0,1970,3,1,297,112,7,2007,106500,0,1,0,1,1,0,2.0,1,2,0,1.0,6,False,False,False,False,False,False,False,False,False,False
923228220,21.0,1495,4,6,1970,1970,189.0,3,3,1,546,5,1092,3,3,5,0,0,1970,0,0,0,0,5,2007,93900,1,1,0,0,1,0,1.5,1,2,0,2.0,5,False,False,False,False,False,False,False,False,False,False
923228250,21.0,2001,4,5,1970,1970,80.0,3,3,1,546,2,1092,3,3,6,0,0,1970,1,1,286,0,1,2007,75000,1,1,0,1,1,0,1.5,0,2,0,2.0,1,False,False,False,False,False,False,False,False,False,False
923228390,21.0,1890,4,3,1976,1976,0.0,3,3,1,546,5,1092,3,3,6,0,0,1976,1,1,286,0,4,2007,75190,0,1,0,1,1,0,1.5,0,2,0,2.0,1,False,False,False,False,False,False,False,False,False,False
923229010,68.0,11333,6,5,1976,1976,0.0,3,4,3,1029,3,1062,3,3,5,2,3,1976,2,2,539,120,5,2007,146800,0,0,1,1,0,0,2.0,0,1,1,1.0,5,False,False,False,False,True,False,False,False,False,False
923229040,72.0,9129,5,5,1977,1977,144.0,3,4,3,923,3,1008,1,4,4,1,2,1977,3,2,678,201,7,2007,153500,1,0,1,1,1,0,2.0,1,1,0,1.0,6,False,False,False,False,True,False,False,False,False,False
923229140,61.0,33983,5,6,1977,1994,0.0,3,3,2,1160,3,1676,3,4,6,2,3,1994,2,2,672,690,5,2007,196000,0,0,1,1,1,0,2.5,1,1,1,1.0,5,False,False,False,False,True,False,False,False,False,False
